Date,Open,High,Low,Close,Volume,Adj Close
2004-06-15,49.709999,50.599998,49.490002,50.110001,6912500,50.110001
2004-06-14,49.34,49.990002,49.040001,49.25,5180900,49.25
2004-06-10,50.400002,50.470001,49.259998,49.939999,7209000,49.939999
2004-06-09,51.619999,51.830002,50.009998,50.240002,6579400,50.240002
2004-06-08,51.299999,52.119999,51.099998,51.939999,5994700,51.939999
2004-06-07,51.689999,51.990002,50.650002,51.759998,7688000,51.759998
2004-06-04,50.049999,51.509998,50.00,50.950001,12585600,50.950001
2004-06-03,49.849998,50.349998,49.32,49.400002,8341400,49.400002
2004-06-02,50.490002,51.209999,49.77,50.349998,12473500,50.349998
2004-06-01,47.869999,50.450001,47.700001,50.23,12940300,50.23
2004-05-28,47.27,48.68,46.880001,48.50,10629100,48.50
2004-05-27,45.27,47.830002,44.849998,47.619999,14175200,47.619999
2004-05-26,43.860001,45.00,43.669998,44.689999,7397600,44.689999
2004-05-25,41.75,43.860001,41.389999,43.619999,7222000,43.619999
2004-05-24,41.290001,42.299999,41.169998,41.630001,5073900,41.630001
2004-05-21,41.27,41.48,40.549999,41.169998,5272900,41.169998
2004-05-20,41.650002,41.970001,40.799999,40.98,5926300,40.98
2004-05-19,42.380001,43.27,41.470001,41.689999,7379400,41.689999
2004-05-18,42.200001,42.400002,41.830002,41.990002,5602000,41.990002
2004-05-17,42.240002,42.59,41.700001,42.080002,6625700,42.080002
2004-05-14,43.700001,43.919998,42.759998,43.049999,5126600,43.049999
2004-05-13,42.459999,44.130001,42.25,43.610001,8261200,43.610001
2004-05-12,42.34,43.150002,41.25,43.02,7486200,43.02
2004-05-11,41.919998,43.040001,41.900002,42.700001,7595600,42.700001
2004-05-10,41.23,42.150002,40.57,41.259998,10209000,41.259998
2004-05-07,42.959999,44.18,41.68,41.900002,9292600,41.900002
2004-05-06,43.59,44.25,42.77,43.139999,7818400,43.139999
2004-05-05,43.98,45.049999,43.950001,44.259998,4890500,44.259998
2004-05-04,44.41,44.57,43.700001,43.950001,7288900,43.950001
2004-05-03,43.48,45.150002,43.41,44.41,6923400,44.41
2004-04-30,46.060001,46.349998,43.310001,43.599998,9841300,43.599998
2004-04-29,46.900002,47.080002,45.509998,46.189999,9035700,46.189999
2004-04-28,47.619999,48.349998,46.639999,46.970001,6127600,46.970001
2004-04-27,47.59,48.799999,46.790001,48.00,8983700,48.00
2004-04-26,46.330002,47.759998,46.150002,47.25,7314200,47.25
2004-04-23,46.00,46.889999,45.509998,46.290001,14599400,46.290001
2004-04-22,45.950001,49.099998,45.889999,48.860001,15798200,48.860001
2004-04-21,45.200001,46.490002,44.91,45.720001,6054200,45.720001
2004-04-20,47.66,47.810001,45.18,45.200001,9376100,45.200001
2004-04-19,45.349998,47.27,45.119999,47.110001,5352500,47.110001
2004-04-16,47.049999,47.099998,45.330002,45.50,8393500,45.50
2004-04-15,46.98,47.599998,46.00,46.990002,5603500,46.990002
2004-04-14,46.080002,47.66,45.98,46.790001,6144100,46.790001
2004-04-13,47.990002,48.34,46.360001,46.580002,5724400,46.580002
2004-04-12,48.16,48.369999,47.57,47.959999,4345900,47.959999
2004-04-08,47.84,48.150002,47.00,48.099998,8879700,48.099998
2004-04-07,46.200001,46.799999,45.389999,45.849998,4550600,45.849998
2004-04-06,46.310001,46.970001,45.75,46.439999,5916300,46.439999
2004-04-05,45.669998,47.09,45.59,46.959999,5939100,46.959999
2004-04-02,46.00,46.25,45.25,46.09,8148100,46.09
2004-04-01,43.450001,44.84,43.299999,44.740002,6508500,44.740002
2004-03-31,43.849998,44.00,42.950001,43.279999,4674900,43.279999
2004-03-30,42.709999,43.93,42.560001,43.799999,5452900,43.799999
2004-03-29,41.970001,42.799999,41.970001,42.759998,5561000,42.759998
2004-03-26,42.009998,42.490002,41.290001,41.700001,5740400,41.700001
2004-03-25,40.00,42.200001,40.00,41.990002,7112700,41.990002
2004-03-24,40.310001,40.380001,39.150002,39.630001,7875900,39.630001
2004-03-23,41.32,41.740002,39.849998,40.23,11225700,40.23
2004-03-22,41.75,41.849998,40.509998,40.849998,8975100,40.849998
2004-03-19,43.029999,43.75,42.630001,42.799999,5754900,42.799999
2004-03-18,42.529999,43.200001,42.209999,43.009998,5724300,43.009998
2004-03-17,43.040001,43.450001,42.59,42.799999,5107300,42.799999
2004-03-16,41.290001,42.360001,41.259998,42.130001,6218200,42.130001
2004-03-15,42.259998,42.799999,40.919998,41.080002,6612200,41.080002
2004-03-12,41.349998,42.610001,41.299999,42.439999,6223800,42.439999
2004-03-11,41.09,42.369999,41.040001,41.279999,7042600,41.279999
2004-03-10,42.720001,43.200001,41.459999,41.549999,6932700,41.549999
2004-03-09,43.419998,43.889999,42.27,42.709999,6593100,42.709999
2004-03-08,43.959999,45.060001,43.130001,43.50,6608500,43.50
2004-03-05,43.790001,44.830002,43.529999,44.09,6426500,44.09
2004-03-04,43.119999,44.470001,43.099998,44.389999,7380100,44.389999
2004-03-03,41.860001,43.380001,41.650002,43.169998,9601600,43.169998
2004-03-02,42.73,43.490002,41.860001,42.009998,6966600,42.009998
2004-03-01,43.02,43.48,42.580002,42.970001,4959500,42.970001
2004-02-27,43.57,43.599998,42.52,43.009998,7163600,43.009998
2004-02-26,43.200001,43.849998,43.00,43.650002,5960300,43.650002
2004-02-25,42.50,43.290001,42.50,42.939999,7152800,42.939999
2004-02-24,43.919998,43.939999,42.23,42.32,11095300,42.32
2004-02-23,45.18,45.25,43.349998,43.970001,9341900,43.970001
2004-02-20,44.799999,45.380001,44.73,45.169998,7475300,45.169998
2004-02-19,45.150002,46.16,44.650002,44.650002,7442500,44.650002
2004-02-18,45.360001,45.369999,44.639999,44.869999,7953500,44.869999
2004-02-17,46.139999,46.450001,44.799999,45.529999,11038200,45.529999
2004-02-13,47.290001,47.700001,46.240002,46.380001,5431700,46.380001
2004-02-12,46.93,48.099998,46.709999,47.060001,6757200,47.060001
2004-02-11,45.860001,47.360001,45.540001,47.139999,7881700,47.139999
2004-02-10,45.849998,46.25,45.509998,45.59,4949000,45.59
2004-02-09,46.75,46.799999,45.700001,45.860001,6146100,45.860001
2004-02-06,46.110001,46.73,45.509998,46.349998,6508100,46.349998
2004-02-05,46.029999,47.09,45.900002,46.040001,13189500,46.040001
2004-02-04,44.810001,45.91,44.299999,45.389999,21600700,45.389999
2004-02-03,48.189999,48.279999,44.52,44.939999,27071400,44.939999
2004-02-02,50.650002,50.650002,47.950001,48.27,11588900,48.27
2004-01-30,49.490002,51.369999,49.299999,50.400002,11404500,50.400002
2004-01-29,52.040001,52.060001,48.599998,49.220001,22485100,49.220001
2004-01-28,53.639999,54.450001,51.619999,51.959999,21581300,51.959999
2004-01-27,56.73,57.740002,55.66,55.740002,12964100,55.740002
2004-01-26,56.799999,57.200001,56.299999,57.029999,5566000,57.029999
2004-01-23,57.099998,57.610001,56.619999,57.110001,6039000,57.110001
2004-01-22,56.810001,57.82,56.240002,57.18,10672200,57.18
2004-01-21,56.16,56.939999,55.639999,56.200001,6783600,56.200001
2004-01-20,55.57,56.84,55.41,56.610001,7748400,56.610001
2004-01-16,56.27,56.369999,55.27,55.720001,9114200,55.720001
2004-01-15,54.73,56.779999,54.619999,56.18,12217300,56.18
2004-01-14,54.619999,55.990002,54.150002,55.799999,11134100,55.799999
2004-01-13,52.669998,54.990002,52.41,54.91,14522300,54.91
2004-01-12,51.610001,53.029999,50.799999,52.950001,9450900,52.950001
2004-01-09,49.77,52.150002,49.099998,51.59,12779200,51.59
2004-01-08,52.09,52.099998,50.029999,50.240002,10320300,50.240002
2004-01-07,52.18,52.66,50.939999,51.900002,9242700,51.900002
2004-01-06,53.110001,53.50,52.740002,53.029999,5985500,53.029999
2004-01-05,52.00,53.599998,51.369999,53.27,11284100,53.27
2004-01-02,52.759998,53.130001,51.43,51.900002,6639900,51.900002
2003-12-31,52.82,53.48,52.400002,52.619999,5307200,52.619999
2003-12-30,53.18,53.50,52.599998,52.830002,5152400,52.830002
2003-12-29,53.790001,53.84,52.130001,53.470001,8056900,53.470001
2003-12-26,54.139999,54.939999,53.139999,53.470001,7078400,53.470001
2003-12-24,52.299999,53.880001,52.150002,53.32,5659800,53.32
2003-12-23,50.02,52.619999,49.77,52.48,11004000,52.48
2003-12-22,48.98,50.099998,48.700001,49.889999,7799700,49.889999
2003-12-19,48.799999,49.41,48.259998,49.240002,8045900,49.240002
2003-12-18,47.610001,48.889999,47.450001,48.75,10750700,48.75
2003-12-17,49.470001,49.610001,47.00,47.580002,13856800,47.580002
2003-12-16,49.599998,49.799999,48.630001,49.50,10549800,49.50
2003-12-15,52.049999,52.25,50.049999,50.41,9676800,50.41
2003-12-12,50.990002,51.310001,49.919998,50.990002,6190600,50.990002
2003-12-11,49.259998,51.150002,49.189999,50.799999,9405500,50.799999
2003-12-10,49.450001,50.169998,48.310001,49.200001,9254600,49.200001
2003-12-09,51.169998,51.650002,49.299999,49.34,10460500,49.34
2003-12-08,51.549999,52.200001,50.119999,51.080002,8376400,51.080002
2003-12-05,51.200001,52.700001,51.200001,51.560001,7501500,51.560001
2003-12-04,51.450001,52.43,50.75,51.799999,10216200,51.799999
2003-12-03,54.099998,54.25,51.360001,51.509998,11570800,51.509998
2003-12-02,54.50,54.75,53.849998,53.93,6237900,53.93
2003-12-01,54.400002,54.75,53.049999,54.650002,11522800,54.650002
2003-11-28,52.84,54.060001,52.830002,53.970001,3983000,53.970001
2003-11-26,52.830002,53.540001,51.869999,52.959999,8907700,52.959999
2003-11-25,51.349998,53.299999,51.25,52.470001,13771300,52.470001
2003-11-24,49.279999,51.450001,48.650002,51.330002,10631500,51.330002
2003-11-21,49.00,49.200001,47.759998,48.580002,9193400,48.580002
2003-11-20,49.099998,50.459999,48.34,48.849998,12337600,48.849998
2003-11-19,48.709999,49.849998,47.669998,49.529999,14079000,49.529999
2003-11-18,50.73,50.98,48.450001,48.50,12600200,48.50
2003-11-17,51.919998,52.189999,49.580002,50.360001,12996900,50.360001
2003-11-14,54.43,54.779999,52.209999,52.450001,8365300,52.450001
2003-11-13,54.040001,55.130001,53.57,54.799999,7073000,54.799999
2003-11-12,52.57,54.290001,52.110001,54.130001,9259300,54.130001
2003-11-11,51.84,52.75,50.759998,52.23,10920100,52.23
2003-11-10,53.950001,54.00,51.740002,51.98,9120500,51.98
2003-11-07,55.610001,55.700001,54.00,54.310001,8500400,54.310001
2003-11-06,56.810001,56.869999,54.75,54.990002,8791800,54.990002
2003-11-05,56.130001,56.990002,56.080002,56.740002,5307400,56.740002
2003-11-04,56.700001,57.490002,56.060001,56.860001,7009500,56.860001
2003-11-03,54.799999,56.799999,54.310001,56.740002,9131100,56.740002
2003-10-31,55.900002,56.130001,54.380001,54.43,7726700,54.43
2003-10-30,57.400002,57.52,55.57,55.830002,9825400,55.830002
2003-10-29,56.650002,57.150002,56.00,56.689999,8776500,56.689999
2003-10-28,55.189999,56.900002,54.549999,56.73,9230900,56.73
2003-10-27,54.900002,55.25,54.50,54.82,6391900,54.82
2003-10-24,54.549999,54.939999,53.00,54.509998,10438200,54.509998
2003-10-23,52.98,54.52,52.91,54.32,14611700,54.32
2003-10-22,56.049999,56.150002,53.73,54.029999,32701900,54.029999
2003-10-21,59.73,61.150002,59.009998,59.349998,17114900,59.349998
2003-10-20,59.560001,60.240002,58.919998,59.59,11086100,59.59
2003-10-17,59.299999,59.900002,58.650002,59.689999,11932900,59.689999
2003-10-16,58.16,59.91,58.09,59.91,10211100,59.91
2003-10-15,60.389999,60.41,58.43,58.549999,10228900,58.549999
2003-10-14,58.099998,59.98,57.799999,59.91,9986600,59.91
2003-10-13,57.939999,58.689999,57.439999,58.299999,8329000,58.299999
2003-10-10,57.700001,58.330002,57.439999,58.060001,11435400,58.060001
2003-10-09,57.41,59.099998,57.400002,57.860001,21606900,57.860001
2003-10-08,55.439999,56.279999,55.119999,55.700001,13558000,55.700001
2003-10-07,54.00,56.25,53.950001,54.91,20299900,54.91
2003-10-06,52.889999,54.240002,52.59,54.150002,7773100,54.150002
2003-10-03,51.130001,53.220001,51.029999,52.889999,14175600,52.889999
2003-10-02,48.939999,50.200001,48.68,50.09,8219900,50.09
2003-10-01,48.369999,49.279999,47.509998,49.119999,12563800,49.119999
2003-09-30,49.650002,49.759998,48.349998,48.43,9264600,48.43
2003-09-29,48.880001,49.970001,48.400002,49.860001,9039300,49.860001
2003-09-26,49.900002,50.459999,48.299999,48.560001,13438500,48.560001
2003-09-25,49.66,50.950001,49.279999,50.049999,11033300,50.049999
2003-09-24,50.349998,51.299999,49.599998,49.610001,15330200,49.610001
2003-09-23,47.41,50.919998,47.349998,50.439999,20295900,50.439999
2003-09-22,46.560001,47.529999,46.200001,47.470001,9240000,47.470001
2003-09-19,47.869999,47.970001,47.349998,47.580002,6249500,47.580002
2003-09-18,46.16,48.240002,45.939999,47.889999,9038500,47.889999
2003-09-17,46.209999,46.860001,45.540001,46.16,7334100,46.16
2003-09-16,45.400002,46.25,45.049999,46.240002,7755200,46.240002
2003-09-15,45.360001,45.77,45.23,45.509998,4427000,45.509998
2003-09-12,44.849998,45.779999,44.73,45.68,6750100,45.68
2003-09-11,46.200001,46.349998,44.77,45.189999,11613100,45.189999
2003-09-10,46.259998,47.23,46.060001,46.220001,8002900,46.220001
2003-09-09,47.099998,47.380001,46.299999,46.68,8100800,46.68
2003-09-08,46.50,47.349998,46.060001,47.279999,7408200,47.279999
2003-09-05,46.950001,47.48,46.099998,46.52,8102900,46.52
2003-09-04,46.200001,47.389999,46.040001,47.290001,10255000,47.290001
2003-09-03,47.580002,47.75,45.860001,46.189999,10697900,46.189999
2003-09-02,46.52,47.450001,46.009998,47.330002,9459400,47.330002
2003-08-29,45.82,46.439999,45.720001,46.32,6158400,46.32
2003-08-28,45.939999,46.00,44.810001,45.939999,6987500,45.939999
2003-08-27,45.77,46.07,45.259998,45.880001,4539400,45.880001
2003-08-26,45.650002,46.139999,45.110001,45.93,6542400,45.93
2003-08-25,44.849998,46.16,44.529999,45.849998,7103500,45.849998
2003-08-22,46.360001,46.950001,44.810001,45.220001,10473300,45.220001
2003-08-21,44.220001,45.91,43.869999,45.700001,11592500,45.700001
2003-08-20,43.060001,43.939999,43.009998,43.759998,6724700,43.759998
