Date,Open,High,Low,Close,Volume,Adj Close
2015-07-27,123.089996,123.610001,122.120003,122.769997,44455500,122.216789
2015-07-24,125.32,125.739998,123.900002,124.50,42162300,123.938997
2015-07-23,126.199997,127.089996,125.059998,125.160004,50999500,124.596026
2015-07-22,121.989998,125.50,121.989998,125.220001,115450600,124.655753
2015-07-21,132.850006,132.919998,130.320007,130.75,76756400,130.160834
2015-07-20,130.970001,132.970001,130.699997,132.070007,58900200,131.474893
2015-07-17,129.080002,129.619995,128.309998,129.619995,46164700,129.035921
2015-07-16,127.739998,128.570007,127.349998,128.509995,36222400,127.930922
2015-07-15,125.720001,127.150002,125.580002,126.82,33649200,126.248542
2015-07-14,126.040001,126.370003,125.040001,125.610001,31768100,125.043995
2015-07-13,125.029999,125.760002,124.32,125.660004,41440500,125.093773
2015-07-10,121.940002,123.849998,121.209999,123.279999,61354500,122.724493
2015-07-09,123.849998,124.059998,119.220001,120.07,77821600,119.528958
2015-07-08,124.480003,124.639999,122.540001,122.57,60761600,122.017693
2015-07-07,125.889999,126.150002,123.769997,125.690002,46946800,125.123637
2015-07-06,124.940002,126.230003,124.849998,126.00,28060400,125.432238
2015-07-02,126.43,126.690002,125.769997,126.440002,27211000,125.870257
2015-07-01,126.900002,126.940002,125.989998,126.599998,30238800,126.029532
2015-06-30,125.57,126.120003,124.860001,125.43,44370700,124.864806
2015-06-29,125.459999,126.470001,124.480003,124.529999,49161400,123.96886
2015-06-26,127.669998,127.989998,126.510002,126.75,44066800,126.178858
2015-06-25,128.860001,129.199997,127.50,127.50,31938100,126.925478
2015-06-24,127.209999,129.800003,127.120003,128.110001,55280900,127.53273
2015-06-23,127.480003,127.610001,126.879997,127.029999,30268900,126.457595
2015-06-22,127.489998,128.059998,127.080002,127.610001,34039300,127.034983
2015-06-19,127.709999,127.82,126.400002,126.599998,54716900,126.029532
2015-06-18,127.230003,128.309998,127.220001,127.879997,35407200,127.303763
2015-06-17,127.720001,127.879997,126.739998,127.300003,32918100,126.726383
2015-06-16,127.029999,127.849998,126.370003,127.599998,31494100,127.025026
2015-06-15,126.099998,127.239998,125.709999,126.919998,43988900,126.34809
2015-06-12,128.190002,128.330002,127.110001,127.169998,36886200,126.596964
2015-06-11,129.179993,130.179993,128.479996,128.589996,35390900,128.010563
2015-06-10,127.919998,129.339996,127.849998,128.880005,39087300,128.299265
2015-06-09,126.699997,128.080002,125.620003,127.419998,56075400,126.845837
2015-06-08,128.899994,129.210007,126.830002,127.800003,52674800,127.22413
2015-06-05,129.50,129.690002,128.360001,128.649994,35626800,128.07029
2015-06-04,129.580002,130.580002,128.910004,129.360001,38450100,128.777098
2015-06-03,130.660004,130.940002,129.899994,130.119995,30889400,129.533668
2015-06-02,129.860001,130.660004,129.320007,129.960007,33667600,129.3744
2015-06-01,130.279999,131.389999,130.050003,130.539993,32112800,129.951773
2015-05-29,131.229996,131.449997,129.899994,130.279999,50884500,129.69295
2015-05-28,131.860001,131.949997,131.100006,131.779999,30733300,131.186191
2015-05-27,130.339996,132.259995,130.050003,132.039993,45833200,131.445014
2015-05-26,132.600006,132.910004,129.119995,129.619995,70697600,129.035921
2015-05-22,131.600006,132.970001,131.399994,132.539993,45596000,131.942761
2015-05-21,130.070007,131.630005,129.830002,131.389999,39730400,130.797949
2015-05-20,130.00,130.979996,129.339996,130.059998,36454900,129.473941
2015-05-19,130.690002,130.880005,129.639999,130.070007,44633200,129.483905
2015-05-18,128.380005,130.720001,128.360001,130.190002,50882900,129.60336
2015-05-15,129.070007,129.490005,128.210007,128.770004,38208000,128.18976
2015-05-14,127.410004,128.949997,127.160004,128.949997,45203500,128.368942
2015-05-13,126.150002,127.190002,125.870003,126.010002,34694200,125.442195
2015-05-12,125.599998,126.879997,124.82,125.870003,48160000,125.302826
2015-05-11,127.389999,127.559998,125.629997,126.32,42035800,125.750795
2015-05-08,126.68,127.620003,126.110001,127.620003,55550400,127.04494
2015-05-07,124.769997,126.080002,124.019997,125.260002,43940900,124.695574
2015-05-06,126.559998,126.75,123.360001,125.010002,72141000,123.929045
2015-05-05,128.149994,128.449997,125.779999,125.800003,49271400,124.712215
2015-05-04,129.50,130.570007,128.259995,128.699997,50988300,127.587133
2015-05-01,126.099998,130.130005,125.300003,128.949997,58512600,127.834971
2015-04-30,128.639999,128.639999,124.580002,125.150002,83195400,124.067834
2015-04-29,130.160004,131.589996,128.300003,128.639999,63386100,127.527654
2015-04-28,134.460007,134.539993,129.570007,130.559998,118924000,129.43105
2015-04-27,132.309998,133.130005,131.149994,132.649994,96954200,131.502974
2015-04-24,130.490005,130.630005,129.229996,130.279999,44525900,129.153472
2015-04-23,128.300003,130.419998,128.139999,129.669998,45770900,128.548746
2015-04-22,126.989998,128.869995,126.32,128.619995,37654500,127.507823
2015-04-21,128.100006,128.199997,126.669998,126.910004,32435100,125.812617
2015-04-20,125.57,128.119995,125.169998,127.599998,47054300,126.496646
2015-04-17,125.550003,126.139999,124.459999,124.75,51957000,123.671291
2015-04-16,126.279999,127.099998,126.110001,126.169998,28369000,125.079011
2015-04-15,126.410004,127.129997,126.010002,126.779999,28970400,125.683737
2015-04-14,127.00,127.290001,125.910004,126.300003,25524600,125.207891
2015-04-13,128.369995,128.570007,126.610001,126.849998,36365100,125.753131
2015-04-10,125.949997,127.209999,125.260002,127.099998,40188000,126.000969
2015-04-09,125.849998,126.580002,124.660004,126.559998,32484000,125.465638
2015-04-08,125.849998,126.400002,124.970001,125.599998,37329200,124.51394
2015-04-07,127.639999,128.119995,125.980003,126.010002,35012300,124.920398
2015-04-06,124.470001,127.510002,124.330002,127.349998,37194000,126.248807
2015-04-02,125.029999,125.559998,124.190002,125.32,32220100,124.236362
2015-04-01,124.82,125.120003,123.099998,124.25,40621400,123.175615
2015-03-31,126.089996,126.489998,124.360001,124.43,42090600,123.354058
2015-03-30,124.050003,126.400002,124.00,126.370003,47099700,125.277286
2015-03-27,124.57,124.699997,122.910004,123.25,39546200,122.184262
2015-03-26,122.760002,124.879997,122.599998,124.239998,47572900,123.165699
2015-03-25,126.540001,126.82,123.379997,123.379997,51655200,122.313135
2015-03-24,127.230003,128.039993,126.559998,126.690002,32842300,125.594518
2015-03-23,127.120003,127.849998,126.519997,127.209999,37709700,126.110019
2015-03-20,128.25,128.399994,125.160004,125.900002,68695100,124.811349
2015-03-19,128.75,129.25,127.400002,127.50,45809500,126.397512
2015-03-18,127.00,129.160004,126.370003,128.470001,65270900,127.359126
2015-03-17,125.900002,127.32,125.650002,127.040001,51023100,125.94149
2015-03-16,123.879997,124.949997,122.870003,124.949997,35874300,123.869559
2015-03-13,124.400002,125.400002,122.580002,123.589996,51827300,122.521318
2015-03-12,122.309998,124.900002,121.629997,124.449997,48362700,123.373882
2015-03-11,124.75,124.769997,122.110001,122.239998,68939000,121.182993
2015-03-10,126.410004,127.220001,123.800003,124.510002,68856600,123.433369
2015-03-09,127.959999,129.570007,125.059998,127.139999,88528500,126.040624
2015-03-06,128.399994,129.369995,126.260002,126.599998,72842100,125.505293
2015-03-05,128.580002,128.75,125.760002,126.410004,56517100,125.316941
2015-03-04,129.100006,129.559998,128.320007,128.539993,31666300,127.428512
2015-03-03,128.960007,129.520004,128.089996,129.360001,37816300,128.241429
2015-03-02,129.25,130.279999,128.300003,129.089996,48096700,127.97376
2015-02-27,130.00,130.570007,128.240005,128.460007,62014800,127.349218
2015-02-26,128.789993,130.869995,126.610001,130.419998,91287500,129.292261
2015-02-25,131.559998,131.600006,128.149994,128.789993,74711700,127.676351
2015-02-24,132.940002,133.600006,131.169998,132.169998,69228100,131.027129
2015-02-23,130.020004,133.00,129.660004,133.00,70974100,131.849954
2015-02-20,128.619995,129.50,128.050003,129.50,48948400,128.380218
2015-02-19,128.479996,129.029999,128.330002,128.449997,37362400,127.339294
2015-02-18,127.629997,128.779999,127.449997,128.720001,44891700,127.606964
2015-02-17,127.489998,128.880005,126.919998,127.830002,63152400,126.72466
2015-02-13,127.279999,127.279999,125.650002,127.080002,54272200,125.981145
2015-02-12,126.059998,127.480003,125.57,126.459999,74474500,125.366504
2015-02-11,122.769997,124.919998,122.50,124.879997,73561800,123.800164
2015-02-10,120.169998,122.150002,120.160004,122.019997,62008500,120.964894
2015-02-09,118.550003,119.839996,118.43,119.720001,38889800,118.684787
2015-02-06,120.019997,120.25,118.449997,118.93,43706600,117.901617
2015-02-05,120.019997,120.230003,119.25,119.940002,42246200,118.902885
2015-02-04,118.50,120.510002,118.309998,119.559998,70149700,118.060226
2015-02-03,118.50,119.089996,117.610001,118.650002,51915700,117.161645
2015-02-02,118.050003,119.169998,116.080002,118.629997,62739100,117.141891
2015-01-30,118.400002,120.00,116.849998,117.160004,83745500,115.690337
2015-01-29,116.32,119.190002,115.559998,118.900002,84436400,117.408509
2015-01-28,117.629997,118.120003,115.309998,115.309998,146477100,113.863538
2015-01-27,112.419998,112.480003,109.029999,109.139999,95568700,107.770937
2015-01-26,113.739998,114.360001,112.800003,113.099998,55615000,111.681261
2015-01-23,112.300003,113.75,111.529999,112.980003,46464800,111.562771
2015-01-22,110.260002,112.470001,109.720001,112.400002,53796400,110.990045
2015-01-21,108.949997,111.059998,108.269997,109.550003,48575900,108.175797
2015-01-20,107.839996,108.970001,106.50,108.720001,49899900,107.356207
2015-01-16,107.029999,107.580002,105.199997,105.989998,78513300,104.660449
2015-01-15,110.00,110.059998,106.660004,106.82,60014000,105.480039
2015-01-14,109.040001,110.489998,108.50,109.800003,48337000,108.422661
2015-01-13,111.43,112.800003,108.910004,110.220001,67091900,108.837391
2015-01-12,112.599998,112.629997,108.800003,109.25,49650800,107.879558
2015-01-09,112.669998,113.25,110.209999,112.010002,53699500,110.604938
2015-01-08,109.230003,112.150002,108.699997,111.889999,59364500,110.486441
2015-01-07,107.199997,108.199997,106.699997,107.75,40105900,106.398374
2015-01-06,106.540001,107.43,104.629997,106.260002,65797100,104.927067
2015-01-05,108.290001,108.650002,105.410004,106.25,64285500,104.91719
2015-01-02,111.389999,111.440002,107.349998,109.330002,53204600,107.958556
2014-12-31,112.82,113.129997,110.209999,110.379997,41403400,108.99538
2014-12-30,113.639999,113.919998,112.110001,112.519997,29881500,111.108535
2014-12-29,113.790001,114.769997,113.699997,113.910004,27598900,112.481106
2014-12-26,112.099998,114.519997,112.010002,113.989998,33721000,112.560096
2014-12-24,112.580002,112.709999,112.010002,112.010002,14479600,110.604938
2014-12-23,113.230003,113.330002,112.459999,112.540001,26028400,111.128288
2014-12-22,112.160004,113.489998,111.970001,112.940002,45167500,111.523272
2014-12-19,112.260002,113.239998,111.660004,111.779999,88429800,110.37782
2014-12-18,111.870003,112.650002,110.660004,112.650002,59006200,111.236909
2014-12-17,107.120003,109.839996,106.82,109.410004,53411800,108.037554
2014-12-16,106.370003,110.160004,106.260002,106.75,60790700,105.410918
2014-12-15,110.699997,111.599998,106.349998,108.230003,67218100,106.872356
2014-12-12,110.459999,111.870003,109.580002,109.730003,56028100,108.35354
2014-12-11,112.260002,113.800003,111.339996,111.620003,41401700,110.219831
2014-12-10,114.410004,114.849998,111.540001,111.949997,44565300,110.545685
2014-12-09,110.190002,114.300003,109.349998,114.120003,60208000,112.688471
2014-12-08,114.099998,114.650002,111.620003,112.400002,57664900,110.990045
2014-12-05,115.989998,116.080002,114.639999,115.00,38318900,113.557429
2014-12-04,115.769997,117.199997,115.290001,115.489998,42044500,114.04128
2014-12-03,115.75,116.349998,115.110001,115.93,43063400,114.475763
2014-12-02,113.50,115.75,112.75,114.629997,59348900,113.192068
2014-12-01,118.809998,119.25,111.269997,115.07,83814000,113.626551
2014-11-28,119.269997,119.400002,118.050003,118.93,24814400,117.438131
2014-11-26,117.940002,119.099998,117.830002,119.00,40768300,117.507253
2014-11-25,119.07,119.75,117.449997,117.599998,68840400,116.124813
2014-11-24,116.849998,118.769997,116.620003,118.629997,47450800,117.141891
2014-11-21,117.510002,117.57,116.029999,116.470001,57179300,115.00899
2014-11-20,114.910004,116.860001,114.849998,116.309998,43395500,114.850994
2014-11-19,115.440002,115.739998,113.800003,114.669998,41869200,113.231567
2014-11-18,113.940002,115.690002,113.889999,115.470001,44224000,114.021534
2014-11-17,114.269997,117.279999,113.300003,113.989998,46746700,112.560096
2014-11-14,113.150002,114.190002,111.209999,114.18,44063600,112.747715
2014-11-13,111.800003,113.449997,111.599998,112.82,59522900,111.404775
2014-11-12,109.379997,111.43,109.370003,111.25,46942400,109.854469
2014-11-11,108.699997,109.75,108.400002,109.699997,27442300,108.32391
2014-11-10,109.019997,109.330002,108.669998,108.830002,27195500,107.464828
2014-11-07,108.75,109.32,108.550003,109.010002,33691500,107.64257
2014-11-06,108.599998,108.790001,107.800003,108.699997,34968500,107.336454
2014-11-05,109.099998,109.300003,108.129997,108.860001,37435900,107.03035
2014-11-04,109.360001,109.489998,107.720001,108.599998,41574400,106.774717
2014-11-03,108.220001,110.300003,108.010002,109.400002,52282600,107.561274
2014-10-31,108.010002,108.040001,107.209999,108.00,44639300,106.184803
2014-10-30,106.959999,107.349998,105.900002,106.980003,40654800,105.18195
2014-10-29,106.650002,107.370003,106.360001,107.339996,52687900,105.535893
2014-10-28,105.400002,106.739998,105.349998,106.739998,48060900,104.945978
2014-10-27,104.849998,105.480003,104.699997,105.110001,34187700,103.343377
2014-10-24,105.18,105.489998,104.529999,105.220001,47053900,103.451529
2014-10-23,104.080002,105.050003,103.629997,104.830002,71074700,103.068084
2014-10-22,102.839996,104.110001,102.599998,102.989998,68263100,101.259006
2014-10-21,103.019997,103.019997,101.269997,102.470001,94623900,100.747749
2014-10-20,98.32,99.959999,98.220001,99.760002,77517300,98.083298
2014-10-17,97.50,99.00,96.809998,97.669998,68179700,96.028422
2014-10-16,95.550003,97.720001,95.410004,96.260002,72154500,94.642124
2014-10-15,97.970001,99.150002,95.18,97.540001,100933600,95.900609
2014-10-14,100.389999,100.519997,98.57,98.75,63688600,97.090271
2014-10-13,101.330002,101.779999,99.809998,99.809998,53583400,98.132453
2014-10-10,100.690002,102.029999,100.300003,100.730003,66331600,99.036996
2014-10-09,101.540001,102.379997,100.610001,101.019997,77376500,99.322115
2014-10-08,98.760002,101.110001,98.309998,100.800003,57404700,99.105819
2014-10-07,99.43,100.120003,98.730003,98.75,42094200,97.090271
2014-10-06,99.949997,100.650002,99.419998,99.620003,37051200,97.945652
2014-10-03,99.440002,100.209999,99.040001,99.620003,43469600,97.945652
2014-10-02,99.269997,100.220001,98.040001,99.900002,47757800,98.220945
2014-10-01,100.589996,100.690002,98.699997,99.18,51491300,97.513045
2014-09-30,100.809998,101.540001,100.529999,100.75,55264100,99.056657
2014-09-29,98.650002,100.440002,98.629997,100.110001,49766300,98.427414
2014-09-26,98.529999,100.75,98.400002,100.75,62370500,99.056657
2014-09-25,100.510002,100.709999,97.720001,97.870003,100092000,96.225065
2014-09-24,102.160004,102.849998,101.199997,101.75,60171800,100.039849
2014-09-23,100.599998,102.940002,100.540001,102.639999,63402200,100.91489
2014-09-22,101.800003,102.139999,100.580002,101.059998,52788400,99.361444
2014-09-19,102.290001,102.349998,100.50,100.959999,70902400,99.263126
2014-09-18,101.93,102.349998,101.559998,101.790001,37299400,100.079178
2014-09-17,101.269997,101.800003,100.589996,101.580002,60926500,99.872708
2014-09-16,99.800003,101.260002,98.889999,100.860001,66908100,99.164809
2014-09-15,102.809998,103.050003,101.440002,101.629997,61316500,99.921864
2014-09-12,101.209999,102.190002,101.080002,101.660004,62626100,99.951366
2014-09-11,100.410004,101.440002,99.620003,101.43,62353100,99.725228
2014-09-10,98.010002,101.110001,97.760002,101.00,100869600,99.302455
2014-09-09,99.080002,103.080002,96.139999,97.989998,189846300,96.343043
2014-09-08,99.300003,99.309998,98.050003,98.360001,46356700,96.706827
2014-09-05,98.800003,99.389999,98.309998,98.970001,58457000,97.306575
2014-09-04,98.849998,100.089996,97.790001,98.120003,85718000,96.470863
2014-09-03,103.099998,103.199997,98.580002,98.940002,125421000,97.27708
2014-09-02,103.059998,103.739998,102.720001,103.300003,53564000,101.563801
2014-08-29,102.860001,102.900002,102.199997,102.50,44595000,100.777244
2014-08-28,101.589996,102.779999,101.559998,102.25,68460000,100.531446
2014-08-27,101.019997,102.57,100.699997,102.129997,52369000,100.41346
2014-08-26,101.419998,101.50,100.860001,100.889999,33152000,99.194303
2014-08-25,101.790001,102.169998,101.279999,101.540001,40270000,99.83338
2014-08-22,100.290001,101.470001,100.190002,101.32,44184000,99.617076
2014-08-21,100.57,100.940002,100.110001,100.580002,33478000,98.889516
2014-08-20,100.440002,101.089996,99.949997,100.57,52699000,98.879682
2014-08-19,99.410004,100.68,99.32,100.529999,69399000,98.840353
2014-08-18,98.489998,99.370003,97.980003,99.160004,47572000,97.493384
2014-08-15,97.900002,98.190002,96.860001,97.980003,48951000,96.333216
2014-08-14,97.330002,97.57,96.800003,97.50,28116000,95.861281
2014-08-13,96.150002,97.239998,96.040001,97.239998,31916000,95.605649
2014-08-12,96.040001,96.879997,95.610001,95.970001,33795000,94.356997
2014-08-11,95.269997,96.080002,94.839996,95.989998,36585000,94.376658
2014-08-08,94.260002,94.82,93.279999,94.739998,41865000,93.147667
2014-08-07,94.93,95.949997,94.099998,94.480003,46711000,92.892042
2014-08-06,94.75,95.480003,94.709999,94.959999,38558000,92.901867
2014-08-05,95.360001,95.68,94.360001,95.120003,55933000,93.058402
2014-08-04,96.370003,96.580002,95.169998,95.589996,39958000,93.518209
2014-08-01,94.900002,96.620003,94.809998,96.129997,48511000,94.046507
2014-07-31,97.160004,97.449997,95.330002,95.599998,56843000,93.527995
2014-07-30,98.440002,98.699997,97.669998,98.150002,33010000,96.02273
2014-07-29,99.330002,99.440002,98.25,98.379997,43143000,96.247741
2014-07-28,97.82,99.239998,97.550003,99.019997,55318000,96.873869
2014-07-25,96.849998,97.839996,96.639999,97.669998,43469000,95.55313
2014-07-24,97.040001,97.32,96.419998,97.029999,45729000,94.927002
2014-07-23,95.419998,97.879997,95.169998,97.190002,92918000,95.083537
2014-07-22,94.68,94.889999,94.120003,94.720001,55197000,92.66707
2014-07-21,94.989998,95.00,93.720001,93.940002,39079000,91.903977
2014-07-18,93.620003,94.739998,93.019997,94.43,49988000,92.383355
2014-07-17,95.029999,95.279999,92.57,93.089996,57298000,91.072394
2014-07-16,96.970001,97.099998,94.739998,94.779999,53396300,92.725767
2014-07-15,96.800003,96.849998,95.029999,95.32,45477900,93.254065
2014-07-14,95.860001,96.889999,95.650002,96.449997,42810000,94.359571
2014-07-11,95.360001,95.889999,94.860001,95.220001,34018000,93.156233
2014-07-10,93.760002,95.550003,93.519997,95.040001,39686000,92.980134
2014-07-09,95.440002,95.949997,94.760002,95.389999,36436000,93.322547
2014-07-08,96.269997,96.800003,93.919998,95.349998,65222000,93.283413
2014-07-07,94.139999,95.989998,94.099998,95.970001,56468000,93.889978
2014-07-03,93.669998,94.099998,93.199997,94.029999,22891800,91.992023
2014-07-02,93.870003,94.059998,93.089996,93.480003,28465000,91.453948
2014-07-01,93.519997,94.07,93.129997,93.519997,38223000,91.493074
2014-06-30,92.099998,93.730003,92.089996,92.93,49482300,90.915865
2014-06-27,90.82,92.00,90.769997,91.980003,64029000,89.986458
2014-06-26,90.370003,91.050003,89.800003,90.900002,32629000,88.929864
2014-06-25,90.209999,90.699997,89.650002,90.360001,36869000,88.401567
2014-06-24,90.75,91.739998,90.190002,90.279999,39036000,88.323299
2014-06-23,91.32,91.620003,90.599998,90.830002,43694000,88.861381
2014-06-20,91.849998,92.550003,90.900002,90.910004,100898000,88.939649
2014-06-19,92.290001,92.300003,91.339996,91.860001,35528000,89.869056
2014-06-18,92.269997,92.290001,91.349998,92.18,33514000,90.182121
2014-06-17,92.309998,92.699997,91.800003,92.080002,29726000,90.084289
2014-06-16,91.510002,92.75,91.449997,92.199997,35561000,90.201684
2014-06-13,92.199997,92.440002,90.879997,91.279999,54525000,89.301625
2014-06-12,94.040001,94.120003,91.900002,92.290001,54749000,90.289737
2014-06-11,94.129997,94.760002,93.470001,93.860001,45681000,91.825709
2014-06-10,94.730003,95.050003,93.57,94.25,62777000,92.207256
2014-06-09,92.699997,93.879997,91.75,93.699997,75415000,91.669173
2014-06-06,649.900002,651.259979,644.470024,645.570023,87484600,90.225449
2014-06-05,646.199997,649.370003,642.610008,647.349983,75951400,90.474218
2014-06-04,637.44001,647.890022,636.109993,644.819992,83870500,90.120624
2014-06-03,628.459991,638.740013,628.25,637.539986,73177300,89.103164
2014-06-02,633.959984,634.830017,622.500015,628.650009,92337700,87.860693
2014-05-30,637.979996,644.169991,628.900002,633.000015,141005200,88.468654
2014-05-29,627.849991,636.87001,627.769989,635.37999,94118500,88.801281
2014-05-28,626.019989,629.830009,623.779991,624.01001,78870400,87.212202
2014-05-27,615.879997,625.859985,615.630005,625.63002,87216500,87.438617
2014-05-23,607.25,614.730011,606.470009,614.129997,58052400,85.831363
2014-05-22,606.599998,609.850006,604.100021,607.269974,50190000,84.8726
2014-05-21,603.830002,606.699974,602.059975,606.310005,49214900,84.738434
2014-05-20,604.510017,606.399994,600.730011,604.710022,58709000,84.514819
2014-05-19,597.849998,607.330002,597.329987,604.590019,79438800,84.498047
2014-05-16,588.629974,597.529991,585.399994,597.510017,69064100,83.50854
2014-05-15,594.70002,596.599983,588.040001,588.819992,57711500,82.294014
2014-05-14,592.430008,597.400002,591.740005,593.869987,41601000,82.999806
2014-05-13,591.999985,594.540016,590.699982,593.760025,39934300,82.984437
2014-05-12,587.489975,593.659996,587.399986,592.830017,53302200,82.854458
2014-05-09,584.540001,586.25,580.330025,585.540024,72899400,81.835602
2014-05-08,588.249992,594.410027,586.400017,587.990013,57574300,82.178015
2014-05-07,595.249992,597.289986,587.72998,592.329979,70716100,82.324762
2014-05-06,601.799995,604.409988,594.410027,594.410027,93641100,82.613857
2014-05-05,590.140022,600.999977,589.999992,600.959976,71766800,83.524199
2014-05-02,592.340019,594.199982,589.709999,592.580025,47878600,82.359515
2014-05-01,591.999985,594.799995,586.360016,591.480026,61012000,82.206632
2014-04-30,592.639999,599.430008,589.799988,590.089981,114160200,82.013437
2014-04-29,593.739998,595.979996,589.509995,592.329979,84344400,82.324762
2014-04-28,572.800026,595.749977,572.54998,594.090019,167371400,82.569381
2014-04-25,564.529984,571.990021,563.959984,571.93998,97568800,79.490866
2014-04-24,568.210014,570.000015,560.730003,567.770004,189977900,78.911303
2014-04-23,529.060013,531.13002,524.449974,524.750008,98735000,72.932185
2014-04-22,528.309982,531.830009,526.500008,531.70002,50640800,73.89813
2014-04-21,525.339981,532.139977,523.959976,531.170021,45637200,73.824468
2014-04-17,519.999992,527.76001,519.199974,524.940025,71083600,72.958595
2014-04-16,518.049988,521.090004,514.139992,519.01001,53691400,72.134414
2014-04-15,520.270012,521.639977,511.329994,517.959999,66622500,71.988478
2014-04-14,521.900009,522.159988,517.210022,521.679977,51418500,72.505498
2014-04-11,519.000023,522.830017,517.140007,519.610023,67929400,72.217806
2014-04-10,530.680023,532.240005,523.169998,523.480019,59913000,72.755676
2014-04-09,522.639999,530.490005,522.020012,530.320015,51542400,73.706331
2014-04-08,525.190018,526.120026,518.699989,523.440018,60972100,72.750117
2014-04-07,528.019989,530.900002,521.890022,523.469978,72462600,72.754281
2014-04-04,539.810005,540.000023,530.579994,531.820023,68812800,73.914809
2014-04-03,541.390015,542.50,537.640022,538.790009,40586000,74.883529
2014-04-02,542.379997,543.479996,540.260002,542.549988,45105200,75.406109
2014-04-01,537.760025,541.870026,536.769989,541.649994,50190000,75.281023
2014-03-31,539.230019,540.809975,535.930023,536.739975,42167300,74.598606
2014-03-28,538.319984,538.940025,534.249985,536.859978,50141000,74.615285
2014-03-27,540.019997,541.499977,535.120018,537.459991,55507900,74.698678
2014-03-26,546.520012,549.000015,538.860023,539.779991,74942000,75.021122
2014-03-25,541.499977,545.750008,539.589973,544.98999,70573300,75.745232
2014-03-24,538.420013,540.500008,535.05999,539.190018,88925200,74.939125
2014-03-21,531.929985,533.75,526.330017,532.86998,93511600,74.060737
2014-03-20,529.889992,532.669975,527.350014,528.700005,52099600,73.481174
2014-03-19,532.259979,536.23999,528.999985,531.26001,56189000,73.836975
2014-03-18,525.899994,531.969986,525.200005,531.399986,52411800,73.85643
2014-03-17,527.699982,529.969994,525.850006,526.740013,49886200,73.208765
2014-03-14,528.789993,530.890015,523.000008,524.68998,59299800,72.923842
2014-03-13,537.440018,539.659988,529.159988,530.650009,64435700,73.752195
2014-03-12,534.510017,537.349976,532.00,536.609985,49831600,74.58054
2014-03-11,535.450012,538.740021,532.589973,536.089973,69806100,74.508266
2014-03-10,528.360023,533.330017,528.339996,530.919975,44646000,73.789716
