0,-4.527744362130761
0.5,-17.93821980059147
1,15.122369838878512
1.5,7.258775984868407
2,20.153527174144983
2.5,9.549751309677958
3,17.073438495397568
3.5,4.895842004567385
4,-10.022133415564895
4.5,9.817957317456603
5,19.056913936510682
5.5,-10.706291634589434
6,-10.800786890089512
6.5,22.85505666024983
7,-11.822477338835597
7.5,25.45041587203741
8,23.74269779957831
8.5,-9.419071866199374
9,-6.353080537170172
9.5,8.387143265455961
10,-1.1827425938099623
10.5,8.706256683915854
11,10.792623650282621
11.5,14.93175089918077
12,25.523584296926856
12.5,28.72498707845807
13,18.53230281919241
13.5,29.511278815567493
14,-5.294044394046068
14.5,5.769730078056455
15,24.84275939874351
15.5,19.403476651757956
16,18.874440317973495
16.5,23.919989984482527
17,15.680947553366423
17.5,13.014623243361712
18,10.049730503931642
18.5,16.3450867254287
19,24.93593086116016
19.5,24.52042569220066
20,0.2884611487388611
20.5,1.573492979630828
21,27.23439242132008
21.5,3.174357270821929
22,34.94141190126538
22.5,14.314116081222892
23,17.848982682451606
23.5,7.600199034437537
24,6.243164759129286
24.5,7.67530944943428
25,11.74801554530859
25.5,22.65429757721722
26,13.226238064467907
26.5,15.136642955243587
27,44.625717241317034
27.5,30.826824363321066
28,33.63182002864778
28.5,34.71861455030739
29,11.310247151181102
29.5,29.27078339084983
30,32.89175094105303
30.5,24.912545822560787
31,29.830755287781358
31.5,50.57766523770988
32,18.16685072891414
32.5,43.11543562449515
33,47.37201978638768
33.5,28.149425595998764
34,25.788971098139882
34.5,53.12667088396847
35,46.80132223293185
35.5,40.81522843055427
36,53.142472164705396
36.5,19.746367927640676
37,29.88737184368074
37.5,50.334331998601556
38,56.082728786394
38.5,50.95826426893473
39,45.15709701552987
39.5,32.2201468590647
40,43.86646199040115
40.5,47.38065495342016
41,42.857324596494436
41.5,36.01097993180156
42,52.293455524370074
42.5,48.71848976239562
43,26.592563290148973
43.5,44.01646954379976
44,54.91263273730874
44.5,62.07920146919787
45,58.102963184937835
45.5,32.41670588217676
46,59.672600481659174
46.5,63.31373152881861
47,61.04493332840502
47.5,65.36857990548015
48,38.16329144127667
48.5,37.157020796090364
49,30.58632162027061
49.5,32.93758692033589
50,48.561878744512796
50.5,53.51259124651551
51,63.998146675527096
51.5,32.615958746522665
52,37.5579115729779
52.5,41.04708827100694
53,52.48466392233968
53.5,56.93148120678961
54,67.43873127363622
54.5,61.08040422014892
55,45.2092261146754
55.5,66.39963562786579
56,68.64103111810982
56.5,42.072339510545135
57,67.3269562125206
57.5,66.51448845863342
58,53.85196835920215
58.5,47.95366599597037
59,43.205089742317796
59.5,53.05686099268496
60,65.18665893003345
60.5,70.64434847049415
61,65.02386917732656
61.5,72.3715711440891
62,52.22885956801474
62.5,66.72838484868407
63,74.94605762138963
63.5,72.95327939465642
64,52.63276562653482
64.5,51.207773711532354
65,68.35426203906536
65.5,77.83515404164791
66,85.1675240918994
66.5,85.06858612969518
67,80.89292869716883
67.5,65.6964079849422
68,87.61269032210112
68.5,65.56033488735557
69,50.55343623831868
69.5,60.99916755966842
70,57.82016949728131
70.5,85.09451730363071
71,65.06647179275751
71.5,73.92059091106057
72,89.26196705363691
72.5,91.85892284847796
73,57.376087533310056
73.5,76.58305351063609
74,79.63365329988301
74.5,73.6654126252979
75,87.70678858272731
75.5,75.34056775458157
76,61.78296941705048
76.5,79.90548751875758
77,93.46982711739838
77.5,93.10908315703273
78,89.65817968547344
78.5,96.89537820778787
79,85.50944272056222
79.5,74.53456558100879
80,93.55323093011975
80.5,62.63800354860723
81,88.47608036734164
81.5,86.90230149403214
82,71.61597448214889
82.5,76.5666326135397
83,78.54864510893822
83.5,79.53573622182012
84,102.14477934502065
84.5,94.80984729528427
85,74.84611767344177
85.5,69.66526605375111
86,84.36325574666262
86.5,73.20475610531867
87,78.00821953266859
87.5,98.00342619419098
88,78.85077150724828
88.5,106.35389423370361
89,88.67080247588456
89.5,97.40909837000072
90,73.51962944492698
90.5,90.92505990713835
91,91.19712666980922
91.5,100.61286537535489
92,96.81190017424524
92.5,110.0757085159421
93,89.40136622823775
93.5,109.48383819684386
94,96.9849797859788
94.5,97.08289294317365
95,81.94988837465644
95.5,100.52870471216738
96,105.12969042547047
96.5,90.7710770200938
97,104.47079909779131
97.5,98.20342171937227
98,82.901357376948
98.5,91.44473205693066
99,106.72532610222697
99.5,88.77279121242464
